service_date,line,estimated_boardings,ObjectId
2020/09/17 04:00:00+00,Franklin/Foxboro,2006.5,505
2020/09/17 04:00:00+00,Middleborough/Lakeville,1110,506
2020/09/17 04:00:00+00,Lowell,1098,507
2020/08/07 04:00:00+00,Fairmount,427,508
2020/08/10 04:00:00+00,Providence/Stoughton,3222.5,509
2020/08/10 04:00:00+00,Newburyport/Rockport,1648,510
2020/08/10 04:00:00+00,Framingham/Worcester,1410,511
2020/08/10 04:00:00+00,Franklin/Foxboro,1417,512
2020/08/10 04:00:00+00,Middleborough/Lakeville,848.5,513
2020/08/10 04:00:00+00,Lowell,934,514
2020/08/10 04:00:00+00,Haverhill,683,515
2020/08/10 04:00:00+00,Kingston,632,516
2020/08/10 04:00:00+00,Needham,725,517
2020/08/10 04:00:00+00,Fitchburg,576,518
2020/08/10 04:00:00+00,Greenbush,329.5,519
2020/08/10 04:00:00+00,Fairmount,479.5,520
2020/08/11 04:00:00+00,Providence/Stoughton,3221.5,521
2020/08/11 04:00:00+00,Newburyport/Rockport,1636,522
2020/08/11 04:00:00+00,Framingham/Worcester,1260,523
2020/08/11 04:00:00+00,Franklin/Foxboro,1546.5,524
2020/08/11 04:00:00+00,Middleborough/Lakeville,919,525
2020/08/11 04:00:00+00,Lowell,924,526
2020/08/11 04:00:00+00,Haverhill,687,527
2020/08/11 04:00:00+00,Kingston,704.5,528
2020/08/11 04:00:00+00,Needham,1041.5,529
2020/08/11 04:00:00+00,Fitchburg,689,530
2020/08/11 04:00:00+00,Greenbush,348.5,531
2020/08/11 04:00:00+00,Fairmount,503.5,532
2020/08/12 04:00:00+00,Providence/Stoughton,3253,533
2020/08/12 04:00:00+00,Newburyport/Rockport,1910,534
2020/08/12 04:00:00+00,Framingham/Worcester,1444,535
2020/08/12 04:00:00+00,Franklin/Foxboro,1526.5,536
2020/08/12 04:00:00+00,Middleborough/Lakeville,949.5,537
2020/08/12 04:00:00+00,Lowell,1149,538
2020/08/12 04:00:00+00,Haverhill,688,539
2020/08/12 04:00:00+00,Kingston,698,540
2020/08/12 04:00:00+00,Needham,1111.5,541
2020/08/12 04:00:00+00,Fitchburg,696,542
2020/08/12 04:00:00+00,Greenbush,344.5,543
2020/08/12 04:00:00+00,Fairmount,564.5,544
2020/08/13 04:00:00+00,Providence/Stoughton,3096,545
2020/08/13 04:00:00+00,Newburyport/Rockport,2088,546
2020/08/13 04:00:00+00,Framingham/Worcester,1322,547
2020/08/13 04:00:00+00,Franklin/Foxboro,1261,548
2020/08/13 04:00:00+00,Middleborough/Lakeville,935.5,549
2020/08/13 04:00:00+00,Lowell,1109,550
2020/08/13 04:00:00+00,Haverhill,1107,551
2020/08/13 04:00:00+00,Kingston,698,552
2020/08/13 04:00:00+00,Needham,806.5,553
2020/08/13 04:00:00+00,Fitchburg,705,554
2020/08/13 04:00:00+00,Greenbush,439,555
2020/08/13 04:00:00+00,Fairmount,491.5,556
2020/08/14 04:00:00+00,Providence/Stoughton,3167,557
2020/08/14 04:00:00+00,Newburyport/Rockport,1865,558
2020/08/14 04:00:00+00,Framingham/Worcester,1329,559
2020/08/14 04:00:00+00,Franklin/Foxboro,1385,560
2020/08/14 04:00:00+00,Middleborough/Lakeville,984.5,561
2020/08/14 04:00:00+00,Lowell,859,562
2020/08/14 04:00:00+00,Haverhill,892,563
2020/08/14 04:00:00+00,Kingston,676,564
2020/08/14 04:00:00+00,Needham,945,565
2020/08/14 04:00:00+00,Fitchburg,716,566
2020/08/14 04:00:00+00,Greenbush,378,567
2020/08/14 04:00:00+00,Fairmount,475,568
2020/08/17 04:00:00+00,Providence/Stoughton,3295,569
2020/08/17 04:00:00+00,Newburyport/Rockport,1720,570
2020/08/17 04:00:00+00,Framingham/Worcester,1330,571
2020/08/17 04:00:00+00,Franklin/Foxboro,1271.5,572
2020/08/17 04:00:00+00,Middleborough/Lakeville,903,573
2020/08/17 04:00:00+00,Lowell,935,574
2020/08/17 04:00:00+00,Haverhill,703,575
2020/08/17 04:00:00+00,Kingston,662.5,576
2020/08/17 04:00:00+00,Needham,745.5,577
2020/08/17 04:00:00+00,Fitchburg,702,578
2020/08/17 04:00:00+00,Greenbush,406,579
2020/08/17 04:00:00+00,Fairmount,488.5,580
2020/08/18 04:00:00+00,Providence/Stoughton,3166,581
2020/08/18 04:00:00+00,Newburyport/Rockport,1780,582
2020/08/18 04:00:00+00,Framingham/Worcester,1259,583
2020/08/18 04:00:00+00,Franklin/Foxboro,1409,584
2020/08/18 04:00:00+00,Middleborough/Lakeville,971,585
2020/08/18 04:00:00+00,Lowell,894,586
2020/08/18 04:00:00+00,Haverhill,690.5,587
2020/08/18 04:00:00+00,Kingston,781.5,588
2020/08/18 04:00:00+00,Needham,941,589
2020/08/18 04:00:00+00,Fitchburg,711,590
2020/08/18 04:00:00+00,Greenbush,339.5,591
2020/08/18 04:00:00+00,Fairmount,445,592
2020/08/19 04:00:00+00,Providence/Stoughton,3207,593
2020/08/19 04:00:00+00,Newburyport/Rockport,1742,594
2020/08/19 04:00:00+00,Framingham/Worcester,1439,595
2020/08/19 04:00:00+00,Franklin/Foxboro,1394.5,596
2020/08/19 04:00:00+00,Middleborough/Lakeville,1219.5,597
2020/08/19 04:00:00+00,Lowell,869,598
2020/08/19 04:00:00+00,Haverhill,641,599
2020/08/19 04:00:00+00,Kingston,666,600
2020/08/25 04:00:00+00,Greenbush,386,601
2020/08/25 04:00:00+00,Fairmount,465.5,602
2020/08/26 04:00:00+00,Providence/Stoughton,3073.5,603
2020/08/26 04:00:00+00,Newburyport/Rockport,1789,604
2020/08/26 04:00:00+00,Framingham/Worcester,1460.5,605
2020/08/26 04:00:00+00,Franklin/Foxboro,1482,606
2020/08/26 04:00:00+00,Middleborough/Lakeville,870.5,607
2020/08/26 04:00:00+00,Lowell,1032,608
2020/08/26 04:00:00+00,Haverhill,798,609
2020/08/26 04:00:00+00,Kingston,749,610
2020/08/26 04:00:00+00,Needham,750,611
2020/08/26 04:00:00+00,Fitchburg,759,612
2020/08/26 04:00:00+00,Greenbush,355,613
2020/08/26 04:00:00+00,Fairmount,447.5,614
2020/08/27 04:00:00+00,Providence/Stoughton,2965,615
2020/08/27 04:00:00+00,Newburyport/Rockport,1660,616
2020/08/27 04:00:00+00,Framingham/Worcester,1482.5,617
2020/08/27 04:00:00+00,Franklin/Foxboro,1469,618
2020/08/27 04:00:00+00,Middleborough/Lakeville,944,619
2020/08/27 04:00:00+00,Lowell,999,620
2020/08/27 04:00:00+00,Haverhill,778,621
2020/08/27 04:00:00+00,Kingston,751,622
2020/08/27 04:00:00+00,Needham,731,623
2020/08/27 04:00:00+00,Fitchburg,625,624
2020/08/27 04:00:00+00,Greenbush,362,625
2020/08/27 04:00:00+00,Fairmount,459,626
2020/08/28 04:00:00+00,Providence/Stoughton,2549.5,627
2020/08/28 04:00:00+00,Newburyport/Rockport,1767,628
2020/08/28 04:00:00+00,Framingham/Worcester,1388.5,629
2020/08/28 04:00:00+00,Franklin/Foxboro,1390,630
2020/08/28 04:00:00+00,Middleborough/Lakeville,995.5,631
2020/08/28 04:00:00+00,Lowell,836,632
2020/08/28 04:00:00+00,Haverhill,641,633
2020/08/28 04:00:00+00,Kingston,671,634
2020/08/28 04:00:00+00,Needham,740,635
2020/08/28 04:00:00+00,Fitchburg,714,636
2020/08/28 04:00:00+00,Greenbush,338,637
2020/08/28 04:00:00+00,Fairmount,476.5,638
2020/08/31 04:00:00+00,Providence/Stoughton,2606.5,639
2020/08/31 04:00:00+00,Newburyport/Rockport,1834,640
2020/08/31 04:00:00+00,Framingham/Worcester,1150,641
2020/08/31 04:00:00+00,Franklin/Foxboro,1412,642
2020/08/31 04:00:00+00,Middleborough/Lakeville,974.5,643
2020/08/31 04:00:00+00,Lowell,892,644
2020/08/31 04:00:00+00,Haverhill,856,645
2020/08/31 04:00:00+00,Kingston,734,646
2020/08/31 04:00:00+00,Needham,502,647
2020/08/31 04:00:00+00,Fitchburg,737.5,648
2020/08/31 04:00:00+00,Greenbush,345,649
2020/08/31 04:00:00+00,Fairmount,442,650
2020/09/07 04:00:00+00,Framingham/Worcester,1621.5,651
2020/09/07 04:00:00+00,Franklin/Foxboro,1663.5,652
2020/09/07 04:00:00+00,Middleborough/Lakeville,965.5,653
2020/09/07 04:00:00+00,Lowell,999.5,654
2020/09/17 04:00:00+00,Haverhill,792,655
2020/09/07 04:00:00+00,Haverhill,753.5,656
2020/09/07 04:00:00+00,Kingston,776.5,657
2020/09/07 04:00:00+00,Needham,579,658
2020/09/17 04:00:00+00,Kingston,840,659
2020/09/07 04:00:00+00,Fitchburg,746.5,660
2020/09/17 04:00:00+00,Needham,760,661
2020/09/07 04:00:00+00,Greenbush,374,662
2020/09/17 04:00:00+00,Fitchburg,704,663
2020/09/07 04:00:00+00,Fairmount,374,664
2020/09/17 04:00:00+00,Greenbush,452.5,665
2020/09/08 04:00:00+00,Providence/Stoughton,2872.5,666
2020/09/17 04:00:00+00,Fairmount,370,667
2020/09/08 04:00:00+00,Newburyport/Rockport,1741,668
2020/09/18 04:00:00+00,Providence/Stoughton,3442,669
2020/09/01 04:00:00+00,Providence/Stoughton,2823.5,670
2020/09/08 04:00:00+00,Framingham/Worcester,1678,671
2020/09/18 04:00:00+00,Newburyport/Rockport,1617,672
2020/09/01 04:00:00+00,Newburyport/Rockport,1774,673
2020/09/08 04:00:00+00,Franklin/Foxboro,1642,674
2020/09/18 04:00:00+00,Framingham/Worcester,2205,675
2020/09/01 04:00:00+00,Framingham/Worcester,1207.5,676
2020/09/08 04:00:00+00,Middleborough/Lakeville,973,677
2020/09/18 04:00:00+00,Franklin/Foxboro,1647,678
2020/09/01 04:00:00+00,Franklin/Foxboro,1463.5,679
2020/09/08 04:00:00+00,Lowell,1022,680
2020/09/18 04:00:00+00,Middleborough/Lakeville,1050,681
2020/09/01 04:00:00+00,Middleborough/Lakeville,942.5,682
2020/09/08 04:00:00+00,Haverhill,824,683
2020/09/18 04:00:00+00,Lowell,1078,684
2020/09/01 04:00:00+00,Lowell,1058,685
2020/09/08 04:00:00+00,Kingston,844.5,686
2020/09/18 04:00:00+00,Haverhill,760,687
2020/09/01 04:00:00+00,Haverhill,796,688
2020/09/08 04:00:00+00,Needham,634,689
2020/09/18 04:00:00+00,Kingston,777,690
2020/09/01 04:00:00+00,Kingston,771,691
2020/09/08 04:00:00+00,Fitchburg,613,692
2020/09/18 04:00:00+00,Needham,715,693
2020/09/01 04:00:00+00,Needham,527,694
2020/09/08 04:00:00+00,Greenbush,431,695
2020/09/18 04:00:00+00,Fitchburg,642.5,696
2020/09/01 04:00:00+00,Fitchburg,764,697
2020/09/08 04:00:00+00,Fairmount,382,698
2020/09/18 04:00:00+00,Greenbush,388,699
2020/09/01 04:00:00+00,Greenbush,396.5,700
2020/09/09 04:00:00+00,Providence/Stoughton,3068,701
2020/09/18 04:00:00+00,Fairmount,422,702
2020/09/01 04:00:00+00,Fairmount,440,703
2020/09/09 04:00:00+00,Newburyport/Rockport,1717.5,704
2020/09/21 04:00:00+00,Providence/Stoughton,3636,705
2020/09/02 04:00:00+00,Providence/Stoughton,2666,706
2020/09/09 04:00:00+00,Framingham/Worcester,1990.5,707
2020/09/21 04:00:00+00,Newburyport/Rockport,1661,708
2020/09/02 04:00:00+00,Newburyport/Rockport,1525,709
2020/09/09 04:00:00+00,Franklin/Foxboro,1625.5,710
2020/09/21 04:00:00+00,Framingham/Worcester,1725.5,711
2020/09/02 04:00:00+00,Framingham/Worcester,1408,712
2020/09/09 04:00:00+00,Middleborough/Lakeville,1021,713
2020/09/21 04:00:00+00,Franklin/Foxboro,1505.5,714
2020/09/02 04:00:00+00,Franklin/Foxboro,1539.5,715
2020/09/09 04:00:00+00,Lowell,1086.5,716
2020/09/21 04:00:00+00,Middleborough/Lakeville,1020,717
2020/09/02 04:00:00+00,Middleborough/Lakeville,848,718
2020/09/09 04:00:00+00,Haverhill,801.5,719
2020/09/21 04:00:00+00,Lowell,1111,720
2020/09/02 04:00:00+00,Lowell,1031,721
2020/09/09 04:00:00+00,Kingston,842,722
2020/09/21 04:00:00+00,Haverhill,746,723
2020/09/02 04:00:00+00,Haverhill,708,724
2020/09/09 04:00:00+00,Needham,788.5,725
2020/09/21 04:00:00+00,Kingston,734,726
2020/09/02 04:00:00+00,Kingston,775,727
2020/09/09 04:00:00+00,Fitchburg,634.5,728
2020/09/21 04:00:00+00,Needham,649,729
2020/09/02 04:00:00+00,Needham,2156.5,730
2020/09/09 04:00:00+00,Greenbush,373,731
2020/09/21 04:00:00+00,Fitchburg,610,732
2020/09/02 04:00:00+00,Fitchburg,714,733
2020/09/09 04:00:00+00,Fairmount,375.5,734
2020/09/21 04:00:00+00,Greenbush,458,735
2020/09/02 04:00:00+00,Greenbush,354,736
2020/09/10 04:00:00+00,Providence/Stoughton,3145.5,737
2020/09/21 04:00:00+00,Fairmount,429,738
2020/09/02 04:00:00+00,Fairmount,413.5,739
2020/09/10 04:00:00+00,Newburyport/Rockport,1593.5,740
2020/09/22 04:00:00+00,Providence/Stoughton,3370,741
2020/09/03 04:00:00+00,Providence/Stoughton,2650.5,742
2020/09/10 04:00:00+00,Framingham/Worcester,2038,743
2020/09/22 04:00:00+00,Newburyport/Rockport,1821,744
2020/09/03 04:00:00+00,Newburyport/Rockport,1608,745
2020/09/10 04:00:00+00,Franklin/Foxboro,1818.5,746
2020/09/22 04:00:00+00,Framingham/Worcester,1647.5,747
2020/09/03 04:00:00+00,Framingham/Worcester,1405,748
2020/09/10 04:00:00+00,Middleborough/Lakeville,1083,749
2020/09/22 04:00:00+00,Franklin/Foxboro,1671,750
2020/09/03 04:00:00+00,Franklin/Foxboro,1522.5,751
2020/09/10 04:00:00+00,Lowell,1045.5,752
2020/09/22 04:00:00+00,Middleborough/Lakeville,1219,753
2020/09/03 04:00:00+00,Middleborough/Lakeville,919,754
2020/09/10 04:00:00+00,Haverhill,706.5,755
2020/09/10 04:00:00+00,Kingston,810,756
2020/09/22 04:00:00+00,Lowell,1093,757
2020/09/10 04:00:00+00,Needham,737,758
2020/09/22 04:00:00+00,Haverhill,822,759
2020/09/03 04:00:00+00,Lowell,1050,760
2020/09/10 04:00:00+00,Fitchburg,645,761
2020/09/03 04:00:00+00,Haverhill,732,762
2020/09/10 04:00:00+00,Greenbush,378,763
2020/09/03 04:00:00+00,Kingston,751,764
2020/09/22 04:00:00+00,Kingston,889.5,765
2020/09/10 04:00:00+00,Fairmount,347,766
2020/09/03 04:00:00+00,Needham,558,767
2020/09/22 04:00:00+00,Needham,702.5,768
2020/09/11 04:00:00+00,Providence/Stoughton,3085,769
2020/09/03 04:00:00+00,Fitchburg,751,770
2020/09/22 04:00:00+00,Fitchburg,645,771
2020/09/11 04:00:00+00,Newburyport/Rockport,1697.5,772
2020/09/03 04:00:00+00,Greenbush,360,773
2020/09/22 04:00:00+00,Greenbush,470,774
2020/09/11 04:00:00+00,Framingham/Worcester,1891,775
2020/09/03 04:00:00+00,Fairmount,352,776
2020/09/22 04:00:00+00,Fairmount,402.5,777
2020/09/11 04:00:00+00,Franklin/Foxboro,1708,778
2020/09/04 04:00:00+00,Providence/Stoughton,2690,779
2020/09/23 04:00:00+00,Providence/Stoughton,3479.5,780
2020/09/04 04:00:00+00,Newburyport/Rockport,1828,781
2020/09/23 04:00:00+00,Newburyport/Rockport,1814.5,782
2020/09/04 04:00:00+00,Framingham/Worcester,1639.5,783
2020/09/23 04:00:00+00,Framingham/Worcester,1969.5,784
2020/09/04 04:00:00+00,Franklin/Foxboro,1580,785
2020/09/23 04:00:00+00,Franklin/Foxboro,1778,786
2020/09/04 04:00:00+00,Middleborough/Lakeville,942,787
2020/09/23 04:00:00+00,Middleborough/Lakeville,1152,788
2020/09/04 04:00:00+00,Lowell,1139,789
2020/09/23 04:00:00+00,Lowell,1152,790
2020/09/04 04:00:00+00,Haverhill,802,791
2020/09/23 04:00:00+00,Haverhill,780,792
2020/09/04 04:00:00+00,Kingston,676,793
2020/09/23 04:00:00+00,Kingston,838,794
2020/09/04 04:00:00+00,Needham,504.5,795
2020/09/04 04:00:00+00,Fitchburg,823,796
2020/09/04 04:00:00+00,Greenbush,332,797
2020/09/04 04:00:00+00,Fairmount,406,798
2020/09/07 04:00:00+00,Providence/Stoughton,2870.5,799
2020/09/07 04:00:00+00,Newburyport/Rockport,1725.5,800
2020/10/16 04:00:00+00,Middleborough/Lakeville,1084,801
2020/10/16 04:00:00+00,Lowell,1056,802
2020/10/16 04:00:00+00,Haverhill,780,803
2020/10/16 04:00:00+00,Kingston,720,804
2020/10/16 04:00:00+00,Needham,861,805
2020/10/16 04:00:00+00,Fitchburg,697,806
2020/10/16 04:00:00+00,Greenbush,502,807
2020/10/16 04:00:00+00,Fairmount,338.5,808
2020/10/19 04:00:00+00,Providence/Stoughton,3555.5,809
2020/10/19 04:00:00+00,Newburyport/Rockport,2115.5,810
2020/10/19 04:00:00+00,Framingham/Worcester,2093.5,811
2020/10/19 04:00:00+00,Franklin/Foxboro,1829,812
2020/10/19 04:00:00+00,Middleborough/Lakeville,1080,813
2020/10/19 04:00:00+00,Lowell,1296,814
2020/10/19 04:00:00+00,Haverhill,862,815
2020/10/19 04:00:00+00,Kingston,808,816
2020/10/19 04:00:00+00,Needham,905.5,817
2020/10/19 04:00:00+00,Fitchburg,751,818
2020/10/19 04:00:00+00,Greenbush,400,819
2020/10/19 04:00:00+00,Fairmount,355.5,820
2020/10/20 04:00:00+00,Providence/Stoughton,3660,821
2020/10/20 04:00:00+00,Newburyport/Rockport,2240,822
2020/10/20 04:00:00+00,Framingham/Worcester,2016.5,823
2020/10/20 04:00:00+00,Franklin/Foxboro,1966.5,824
2020/10/20 04:00:00+00,Middleborough/Lakeville,1095,825
2020/10/20 04:00:00+00,Lowell,1176,826
2020/10/20 04:00:00+00,Haverhill,950,827
2020/10/20 04:00:00+00,Kingston,920,828
2020/10/20 04:00:00+00,Needham,841.5,829
2020/10/20 04:00:00+00,Fitchburg,741,830
2020/10/20 04:00:00+00,Greenbush,465.5,831
2020/10/20 04:00:00+00,Fairmount,342,832
2020/10/21 04:00:00+00,Providence/Stoughton,3293.5,833
2020/10/21 04:00:00+00,Newburyport/Rockport,2258,834
2020/10/21 04:00:00+00,Framingham/Worcester,2036.5,835
2020/10/21 04:00:00+00,Franklin/Foxboro,1750,836
2020/10/21 04:00:00+00,Middleborough/Lakeville,1119,837
2020/10/21 04:00:00+00,Lowell,1174,838
2020/10/21 04:00:00+00,Haverhill,885,839
2020/10/21 04:00:00+00,Kingston,848.5,840
2020/10/21 04:00:00+00,Needham,818,841
2020/10/21 04:00:00+00,Fitchburg,722,842
2020/10/21 04:00:00+00,Greenbush,518,843
2020/10/21 04:00:00+00,Fairmount,383,844
2020/10/22 04:00:00+00,Providence/Stoughton,3427.5,845
2020/10/22 04:00:00+00,Newburyport/Rockport,2669,846
2020/10/22 04:00:00+00,Framingham/Worcester,2212,847
2020/10/22 04:00:00+00,Franklin/Foxboro,1649.5,848
2020/10/22 04:00:00+00,Middleborough/Lakeville,1136,849
2020/10/22 04:00:00+00,Lowell,1281.5,850
2020/10/06 04:00:00+00,Providence/Stoughton,3363.5,851
2020/10/06 04:00:00+00,Newburyport/Rockport,2337.5,852
2020/10/06 04:00:00+00,Framingham/Worcester,1727,853
2020/10/06 04:00:00+00,Franklin/Foxboro,1795.5,854
2020/10/06 04:00:00+00,Middleborough/Lakeville,1127,855
2020/10/06 04:00:00+00,Lowell,1260.5,856
2020/10/06 04:00:00+00,Haverhill,858,857
2020/10/06 04:00:00+00,Kingston,878,858
2020/10/06 04:00:00+00,Needham,817,859
2020/10/28 04:00:00+00,Needham,748.5,860
2020/10/06 04:00:00+00,Fitchburg,760,861
2020/10/06 04:00:00+00,Greenbush,440,862
2020/10/06 04:00:00+00,Fairmount,438.5,863
2020/10/07 04:00:00+00,Providence/Stoughton,3600.5,864
2020/10/07 04:00:00+00,Newburyport/Rockport,2264.5,865
2020/10/07 04:00:00+00,Framingham/Worcester,1635.5,866
2020/10/07 04:00:00+00,Franklin/Foxboro,1789.5,867
2020/10/07 04:00:00+00,Middleborough/Lakeville,1122,868
2020/10/07 04:00:00+00,Lowell,1249,869
2020/10/07 04:00:00+00,Haverhill,835.5,870
2020/10/07 04:00:00+00,Kingston,838.5,871
2020/10/07 04:00:00+00,Needham,847.5,872
2020/10/07 04:00:00+00,Fitchburg,725.5,873
2020/10/07 04:00:00+00,Greenbush,510,874
2020/10/07 04:00:00+00,Fairmount,438,875
2020/10/08 04:00:00+00,Providence/Stoughton,3410.5,876
2020/10/08 04:00:00+00,Newburyport/Rockport,2337,877
2020/10/08 04:00:00+00,Framingham/Worcester,1469,878
2020/10/08 04:00:00+00,Franklin/Foxboro,1844,879
2020/10/08 04:00:00+00,Middleborough/Lakeville,1304,880
2020/10/08 04:00:00+00,Lowell,1320,881
2020/10/08 04:00:00+00,Haverhill,985,882
2020/10/08 04:00:00+00,Kingston,947,883
2020/10/08 04:00:00+00,Needham,706,884
2020/10/08 04:00:00+00,Fitchburg,915,885
2020/10/08 04:00:00+00,Greenbush,537,886
2020/10/08 04:00:00+00,Fairmount,434,887
2020/10/09 04:00:00+00,Providence/Stoughton,3686.5,888
2020/10/09 04:00:00+00,Newburyport/Rockport,2597,889
2020/10/09 04:00:00+00,Framingham/Worcester,1673,890
2020/10/09 04:00:00+00,Franklin/Foxboro,1784,891
2020/10/09 04:00:00+00,Middleborough/Lakeville,1225.5,892
2020/10/09 04:00:00+00,Lowell,1233,893
2020/10/09 04:00:00+00,Haverhill,834,894
2020/10/09 04:00:00+00,Kingston,862,895
2020/10/09 04:00:00+00,Needham,774.5,896
2020/10/09 04:00:00+00,Fitchburg,770,897
2020/10/09 04:00:00+00,Greenbush,498,898
2020/10/09 04:00:00+00,Fairmount,402,899
2020/10/12 04:00:00+00,Providence/Stoughton,3470.5,900
2020/10/12 04:00:00+00,Newburyport/Rockport,1594.5,901
2020/09/29 04:00:00+00,Greenbush,579,902
2020/09/29 04:00:00+00,Fairmount,402,903
2020/09/30 04:00:00+00,Providence/Stoughton,3602.5,904
2020/09/30 04:00:00+00,Newburyport/Rockport,1952,905
2020/09/30 04:00:00+00,Framingham/Worcester,1757,906
2020/09/30 04:00:00+00,Franklin/Foxboro,1835,907
2020/10/28 04:00:00+00,Fitchburg,646.5,908
2020/09/30 04:00:00+00,Middleborough/Lakeville,1085,909
2020/10/28 04:00:00+00,Greenbush,481.5,910
2020/09/30 04:00:00+00,Lowell,1142.5,911
2020/10/28 04:00:00+00,Fairmount,345,912
2020/09/30 04:00:00+00,Haverhill,786,913
2020/10/29 04:00:00+00,Providence/Stoughton,3764,914
2020/09/30 04:00:00+00,Kingston,902,915
2020/10/29 04:00:00+00,Newburyport/Rockport,2271,916
2020/09/30 04:00:00+00,Needham,747.5,917
2020/10/29 04:00:00+00,Framingham/Worcester,2271.5,918
2020/09/30 04:00:00+00,Fitchburg,712,919
2020/10/29 04:00:00+00,Franklin/Foxboro,1711,920
2020/09/30 04:00:00+00,Greenbush,532,921
2020/10/29 04:00:00+00,Middleborough/Lakeville,965,922
2020/09/30 04:00:00+00,Fairmount,370.5,923
2020/10/29 04:00:00+00,Lowell,1242.5,924
2020/10/01 04:00:00+00,Providence/Stoughton,3360.5,925
2020/10/29 04:00:00+00,Haverhill,805,926
2020/10/01 04:00:00+00,Newburyport/Rockport,2045.5,927
2020/10/29 04:00:00+00,Kingston,738.5,928
2020/10/01 04:00:00+00,Framingham/Worcester,1709.5,929
2020/10/29 04:00:00+00,Needham,814.5,930
2020/10/01 04:00:00+00,Franklin/Foxboro,1779.5,931
2020/10/29 04:00:00+00,Fitchburg,657.5,932
2020/10/01 04:00:00+00,Middleborough/Lakeville,1144,933
2020/10/29 04:00:00+00,Greenbush,494,934
2020/10/01 04:00:00+00,Lowell,1123,935
2020/10/29 04:00:00+00,Fairmount,298.5,936
2020/10/01 04:00:00+00,Haverhill,794,937
2020/10/30 04:00:00+00,Providence/Stoughton,3510.5,938
2020/10/01 04:00:00+00,Kingston,890,939
2020/10/30 04:00:00+00,Newburyport/Rockport,1909.5,940
2020/10/01 04:00:00+00,Needham,722,941
2020/10/30 04:00:00+00,Framingham/Worcester,2099,942
2020/10/01 04:00:00+00,Fitchburg,729.5,943
2020/10/30 04:00:00+00,Franklin/Foxboro,1676.5,944
2020/10/01 04:00:00+00,Greenbush,569.5,945
2020/10/30 04:00:00+00,Middleborough/Lakeville,988.5,946
2020/10/01 04:00:00+00,Fairmount,426.5,947
2020/10/30 04:00:00+00,Lowell,1483.5,948
2020/10/02 04:00:00+00,Providence/Stoughton,3233,949
2020/10/30 04:00:00+00,Haverhill,769,950
2020/10/02 04:00:00+00,Newburyport/Rockport,2007,951
2020/10/30 04:00:00+00,Kingston,805,952
2020/10/02 04:00:00+00,Framingham/Worcester,1900.5,953
2020/10/30 04:00:00+00,Needham,726,954
2020/10/02 04:00:00+00,Franklin/Foxboro,1817,955
2020/10/30 04:00:00+00,Fitchburg,728.5,956
2020/10/02 04:00:00+00,Middleborough/Lakeville,1016,957
2020/10/30 04:00:00+00,Greenbush,392.5,958
2020/10/02 04:00:00+00,Lowell,1171.5,959
2020/10/30 04:00:00+00,Fairmount,289,960
2020/10/02 04:00:00+00,Haverhill,767,961
2020/11/02 05:00:00+00,Providence/Stoughton,4171.36,962
2020/10/02 04:00:00+00,Kingston,768,963
2020/11/02 05:00:00+00,Newburyport/Rockport,2283,964
2020/10/02 04:00:00+00,Needham,701.5,965
2020/11/02 05:00:00+00,Framingham/Worcester,2101.8,966
2020/10/02 04:00:00+00,Fitchburg,834.5,967
2020/11/02 05:00:00+00,Franklin/Foxboro,1742.2,968
2020/11/02 05:00:00+00,Middleborough/Lakeville,1377.64,969
2020/11/02 05:00:00+00,Lowell,1323.08,970
2020/11/02 05:00:00+00,Haverhill,1253.64,971
2020/11/02 05:00:00+00,Kingston,1199.08,972
2020/11/02 05:00:00+00,Needham,753.3,973
2020/11/02 05:00:00+00,Fitchburg,739.04,974
2020/11/02 05:00:00+00,Greenbush,472.44,975
2020/11/02 05:00:00+00,Fairmount,355.88,976
2020/11/03 05:00:00+00,Providence/Stoughton,3932.66,977
2020/11/03 05:00:00+00,Newburyport/Rockport,2109.5,978
2020/11/03 05:00:00+00,Framingham/Worcester,2138.38,979
